Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
62,1658741379078,25/07/2022 09:29:39,1658741379067,1,25/07/2022 10:29:39,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,28,8,6,IsTrue,button,timelimit_screen,200.03699999999662,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
63,1658741380094,25/07/2022 09:29:40,1658741380068,1,25/07/2022 10:29:40,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,25,7,1,Screen 1,button,timelimit_screen,1000.0439999999944,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
64,1658741381093,25/07/2022 09:29:41,1658741381067,1,25/07/2022 10:29:41,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,25,7,2,Screen 2,button,timelimit_screen,999.9689999999973,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
65,1658741381699,25/07/2022 09:29:41,1658741381680,1,25/07/2022 10:29:41,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,25,7,3,TEST,Zone1,response_keyboard_single,603.9000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
66,1658741382486,25/07/2022 09:29:42,1658741382467,1,25/07/2022 10:29:42,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,25,7,6,IsTrue,button,timelimit_screen,200.08699999999953,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
67,1658741383492,25/07/2022 09:29:43,1658741383468,1,25/07/2022 10:29:43,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,39,9,1,Screen 1,button,timelimit_screen,999.75,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
68,1658741384493,25/07/2022 09:29:44,1658741384467,1,25/07/2022 10:29:44,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,39,9,2,Screen 2,button,timelimit_screen,1000.2019999999902,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
69,1658741385697,25/07/2022 09:29:45,1658741385668,1,25/07/2022 10:29:45,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,39,9,3,TEST,gosignal,gonogo,1200.1610000000073,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
70,1658741385894,25/07/2022 09:29:45,1658741385868,1,25/07/2022 10:29:45,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,39,9,6,IsTrue,button,timelimit_screen,200.01499999999942,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
71,1658741386888,25/07/2022 09:29:46,1658741386868,1,25/07/2022 10:29:46,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,10,1,Screen 1,button,timelimit_screen,999.7850000000035,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
72,1658741387891,25/07/2022 09:29:47,1658741387868,1,25/07/2022 10:29:47,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,10,2,Screen 2,button,timelimit_screen,1000.351999999999,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
73,1658741389046,25/07/2022 09:29:49,1658741389018,1,25/07/2022 10:29:49,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,10,3,TEST,gosignal,gonogo,1150.0589999999938,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
74,1658741389237,25/07/2022 09:29:49,1658741389218,1,25/07/2022 10:29:49,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,40,10,6,IsTrue,button,timelimit_screen,199.99700000000303,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
75,1658741390242,25/07/2022 09:29:50,1658741390218,1,25/07/2022 10:29:50,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,11,1,Screen 1,button,timelimit_screen,1000.0580000000045,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
76,1658741391255,25/07/2022 09:29:51,1658741391218,1,25/07/2022 10:29:51,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,11,2,Screen 2,button,timelimit_screen,1000.0389999999898,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
77,1658741392442,25/07/2022 09:29:52,1658741392417,1,25/07/2022 10:29:52,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,11,3,TEST,gosignal,gonogo,1199.7890000000043,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
78,1658741392642,25/07/2022 09:29:52,1658741392618,1,25/07/2022 10:29:52,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,11,6,IsTrue,button,timelimit_screen,200.22699999999895,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
79,1658741393639,25/07/2022 09:29:53,1658741393618,1,25/07/2022 10:29:53,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,49,8,1,Screen 1,button,timelimit_screen,999.8319999999949,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
80,1658741394643,25/07/2022 09:29:54,1658741394618,1,25/07/2022 10:29:54,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,49,8,2,Screen 2,button,timelimit_screen,1000.2710000000079,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
81,1658741395200,25/07/2022 09:29:55,1658741395168,1,25/07/2022 10:29:55,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,49,8,3,TEST,Zone1,response_keyboard_single,541,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
82,1658741396045,25/07/2022 09:29:56,1658741396019,1,25/07/2022 10:29:56,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,49,8,6,IsTrue,button,timelimit_screen,200.05799999999,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
83,1658741397040,25/07/2022 09:29:57,1658741397019,1,25/07/2022 10:29:57,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,7,9,1,Screen 1,button,timelimit_screen,1000.0480000000098,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
84,1658741398041,25/07/2022 09:29:58,1658741398018,1,25/07/2022 10:29:58,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,7,9,2,Screen 2,button,timelimit_screen,1000.0139999999956,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
85,1658741398631,25/07/2022 09:29:58,1658741398608,1,25/07/2022 10:29:58,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,7,9,3,TEST,Zone1,response_keyboard_single,580.1000000005588,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
86,1658741399443,25/07/2022 09:29:59,1658741399418,1,25/07/2022 10:29:59,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,7,9,6,IsTrue,button,timelimit_screen,199.78800000000047,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
87,1658741400442,25/07/2022 09:30:00,1658741400419,1,25/07/2022 10:30:00,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,21,10,1,Screen 1,button,timelimit_screen,1000.2939999999944,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
88,1658741401444,25/07/2022 09:30:01,1658741401419,1,25/07/2022 10:30:01,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,21,10,2,Screen 2,button,timelimit_screen,999.898000000001,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
89,1658741402317,25/07/2022 09:30:02,1658741402297,1,25/07/2022 10:30:02,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,21,10,3,TEST,Zone2,response_keyboard_single,869.3000000007451,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
90,1658741402844,25/07/2022 09:30:02,1658741402819,1,25/07/2022 10:30:02,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,21,10,6,IsTrue,button,timelimit_screen,200.08000000000175,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
91,1658741403844,25/07/2022 09:30:03,1658741403820,1,25/07/2022 10:30:03,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,31,12,1,Screen 1,button,timelimit_screen,999.7739999999903,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
92,1658741404847,25/07/2022 09:30:04,1658741404819,1,25/07/2022 10:30:04,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,31,12,2,Screen 2,button,timelimit_screen,1000.3739999999962,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
93,1658741406045,25/07/2022 09:30:06,1658741406019,1,25/07/2022 10:30:06,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,31,12,3,TEST,gosignal,gonogo,1199.8550000000105,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
94,1658741406243,25/07/2022 09:30:06,1658741406219,1,25/07/2022 10:30:06,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,31,12,6,IsTrue,button,timelimit_screen,200.1299999999901,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
95,1658741407246,25/07/2022 09:30:07,1658741407219,1,25/07/2022 10:30:07,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,11,1,Screen 1,button,timelimit_screen,1000.125,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
96,1658741408242,25/07/2022 09:30:08,1658741408219,1,25/07/2022 10:30:08,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,11,2,Screen 2,button,timelimit_screen,1000.0170000000071,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
97,1658741408864,25/07/2022 09:30:08,1658741408840,1,25/07/2022 10:30:08,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,11,3,TEST,Zone2,response_keyboard_single,613.7000000001863,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
98,1658741409645,25/07/2022 09:30:09,1658741409619,1,25/07/2022 10:30:09,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,11,6,IsTrue,button,timelimit_screen,199.96399999999267,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
99,1658741410644,25/07/2022 09:30:10,1658741410619,1,25/07/2022 10:30:10,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,13,1,Screen 1,button,timelimit_screen,1000.0680000000139,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
100,1658741411651,25/07/2022 09:30:11,1658741411620,1,25/07/2022 10:30:11,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,13,2,Screen 2,button,timelimit_screen,999.7419999999984,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
101,1658741412842,25/07/2022 09:30:12,1658741412819,1,25/07/2022 10:30:12,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,13,3,TEST,gosignal,gonogo,1200.2099999999919,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
102,1658741413046,25/07/2022 09:30:13,1658741413019,1,25/07/2022 10:30:13,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,35,13,6,IsTrue,button,timelimit_screen,200.10499999999593,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
103,1658741414042,25/07/2022 09:30:14,1658741414018,1,25/07/2022 10:30:14,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,12,1,Screen 1,button,timelimit_screen,999.7350000000006,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
104,1658741415043,25/07/2022 09:30:15,1658741415019,1,25/07/2022 10:30:15,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,12,2,Screen 2,button,timelimit_screen,1000.3370000000141,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
105,1658741415567,25/07/2022 09:30:15,1658741415545,1,25/07/2022 10:30:15,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,12,3,TEST,Zone2,response_keyboard_single,514.4000000003725,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
106,1658741416398,25/07/2022 09:30:16,1658741416370,1,25/07/2022 10:30:16,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,38,12,6,IsTrue,button,timelimit_screen,200.1259999999893,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
107,1658741417394,25/07/2022 09:30:17,1658741417370,1,25/07/2022 10:30:17,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,13,1,Screen 1,button,timelimit_screen,1000.0570000000007,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
108,1658741418393,25/07/2022 09:30:18,1658741418370,1,25/07/2022 10:30:18,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,13,2,Screen 2,button,timelimit_screen,999.9959999999846,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
109,1658741418826,25/07/2022 09:30:18,1658741418807,1,25/07/2022 10:30:18,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,13,3,TEST,Zone1,response_keyboard_single,428.40000000037253,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
110,1658741419744,25/07/2022 09:30:19,1658741419720,1,25/07/2022 10:30:19,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,13,6,IsTrue,button,timelimit_screen,199.91800000000512,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
111,1658741420745,25/07/2022 09:30:20,1658741420720,1,25/07/2022 10:30:20,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,43,14,1,Screen 1,button,timelimit_screen,1000.0529999999853,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
112,1658741421744,25/07/2022 09:30:21,1658741421720,1,25/07/2022 10:30:21,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,43,14,2,Screen 2,button,timelimit_screen,1000.127999999997,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
113,1658741422946,25/07/2022 09:30:22,1658741422920,1,25/07/2022 10:30:22,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,43,14,3,TEST,gosignal,gonogo,1199.81700000001,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
114,1658741423142,25/07/2022 09:30:23,1658741423119,1,25/07/2022 10:30:23,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,43,14,6,IsTrue,button,timelimit_screen,199.9549999999872,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
